Frame,Visibility,X,Y,OriginalFrame,TimeSec
0,0,0,0,48475,1939.0
1,0,0,0,48476,1939.04
2,0,0,0,48477,1939.08
3,1,270,38,48478,1939.12
4,1,590,440,48479,1939.16
5,0,0,0,48480,1939.2
6,0,0,0,48481,1939.24
7,1,312,15,48482,1939.28
8,1,312,15,48483,1939.32
9,1,275,38,48484,1939.36
10,1,272,38,48485,1939.4
11,1,272,38,48486,1939.44
12,0,0,0,48487,1939.48
13,0,0,0,48488,1939.52
14,0,0,0,48489,1939.56
15,0,0,0,48490,1939.6
16,0,0,0,48491,1939.64
17,0,0,0,48492,1939.68
18,0,0,0,48493,1939.72
19,0,0,0,48494,1939.76
20,1,315,12,48495,1939.8
21,1,598,422,48496,1939.84
22,1,598,420,48497,1939.88
23,1,715,225,48498,1939.92
24,1,675,35,48499,1939.96
25,1,270,38,48500,1940.0
26,1,718,225,48501,1940.04
27,0,0,0,48502,1940.08
28,0,0,0,48503,1940.12
29,0,0,0,48504,1940.16
30,1,602,348,48505,1940.2
31,1,602,325,48506,1940.24
32,1,608,308,48507,1940.28
33,1,742,258,48508,1940.32
34,1,615,282,48509,1940.36
35,1,618,278,48510,1940.4
36,1,622,268,48511,1940.44
37,0,0,0,48512,1940.48
38,1,625,260,48513,1940.52
39,1,630,258,48514,1940.56
40,1,632,258,48515,1940.6
41,1,632,258,48516,1940.64
42,1,638,258,48517,1940.68
43,1,640,258,48518,1940.72
44,1,640,260,48519,1940.76
45,1,642,260,48520,1940.8
46,1,642,258,48521,1940.84
47,1,642,255,48522,1940.88
48,1,642,252,48523,1940.92
49,1,648,255,48524,1940.96
50,1,648,255,48525,1941.0
51,1,648,258,48526,1941.04
52,1,648,260,48527,1941.08
53,1,645,262,48528,1941.12
54,1,648,268,48529,1941.16
55,1,645,272,48530,1941.2
56,1,645,280,48531,1941.24
57,1,645,288,48532,1941.28
58,1,645,300,48533,1941.32
59,1,645,310,48534,1941.36
60,1,645,322,48535,1941.4
61,1,645,335,48536,1941.44
62,1,645,345,48537,1941.48
63,0,0,0,48538,1941.52
64,0,0,0,48539,1941.56
65,0,0,0,48540,1941.6
66,0,0,0,48541,1941.64
67,1,600,195,48542,1941.68
68,1,590,150,48543,1941.72
69,1,580,112,48544,1941.76
70,1,570,82,48545,1941.8
71,1,565,55,48546,1941.84
72,1,555,30,48547,1941.88
73,1,550,12,48548,1941.92
74,0,0,0,48549,1941.96
75,0,0,0,48550,1942.0
76,1,618,218,48551,1942.04
77,0,0,0,48552,1942.08
78,0,0,0,48553,1942.12
79,1,552,172,48554,1942.16
80,1,552,175,48555,1942.2
81,0,0,0,48556,1942.24
82,0,0,0,48557,1942.28
83,0,0,0,48558,1942.32
84,0,0,0,48559,1942.36
85,0,0,0,48560,1942.4
86,0,0,0,48561,1942.44
87,0,0,0,48562,1942.48
88,0,0,0,48563,1942.52
89,0,0,0,48564,1942.56
90,1,515,145,48565,1942.6
91,0,0,0,48566,1942.64
92,0,0,0,48567,1942.68
93,1,565,212,48568,1942.72
94,1,552,232,48569,1942.76
95,1,552,220,48570,1942.8
96,0,0,0,48571,1942.84
97,1,500,5,48572,1942.88
98,1,500,12,48573,1942.92
