video_id,match_id,rally_interval_id,start_frame,end_frame,start_time_sec,end_time_sec,duration_sec,sample_count,accepted,reject_reason
14,14,1,11725,11900,469.0,476.0,7.0,7,True,
14,14,2,13475,14125,539.0,565.0,26.0,26,True,
14,14,3,14375,14475,575.0,579.0,4.0,4,True,
14,14,4,14625,15000,585.0,600.0,15.0,15,True,
14,14,5,15375,15550,615.0,622.0,7.0,7,True,
14,14,6,15700,15950,628.0,638.0,10.0,10,True,
14,14,7,16025,16400,641.0,656.0,15.0,15,True,
14,14,8,16750,17175,670.0,687.0,17.0,17,True,
14,14,9,17350,17375,694.0,695.0,1.0,1,False,too_short
14,14,10,17575,17900,703.0,716.0,13.0,13,True,
14,14,11,18400,18450,736.0,738.0,2.0,2,True,
14,14,12,18700,19075,748.0,763.0,15.0,15,True,
14,14,13,19200,19400,768.0,776.0,8.0,8,True,
14,14,14,19425,19450,777.0,778.0,1.0,1,False,too_short
14,14,15,19475,19925,779.0,797.0,18.0,18,True,
14,14,16,20300,20475,812.0,819.0,7.0,7,True,
14,14,17,20875,21325,835.0,853.0,18.0,18,True,
14,14,18,21475,21500,859.0,860.0,1.0,1,False,too_short
14,14,19,21800,22025,872.0,881.0,9.0,9,True,
14,14,20,22400,22900,896.0,916.0,20.0,20,True,
14,14,21,23500,23675,940.0,947.0,7.0,7,True,
14,14,22,24025,24650,961.0,986.0,25.0,25,True,
14,14,23,25400,25750,1016.0,1030.0,14.0,14,True,
14,14,24,26075,26125,1043.0,1045.0,2.0,2,True,
14,14,25,26625,26925,1065.0,1077.0,12.0,12,True,
14,14,26,27350,28000,1094.0,1120.0,26.0,26,True,
14,14,27,28850,29375,1154.0,1175.0,21.0,21,True,
14,14,28,31225,31400,1249.0,1256.0,7.0,7,True,
14,14,29,31875,32075,1275.0,1283.0,8.0,8,True,
14,14,30,32500,33325,1300.0,1333.0,33.0,33,True,
14,14,31,34150,34500,1366.0,1380.0,14.0,14,True,
14,14,32,35350,35675,1414.0,1427.0,13.0,13,True,
14,14,33,36050,36400,1442.0,1456.0,14.0,14,True,
14,14,34,36900,37825,1476.0,1513.0,37.0,37,True,
14,14,35,39025,39250,1561.0,1570.0,9.0,9,True,
14,14,36,39425,39575,1577.0,1583.0,6.0,6,True,
14,14,37,39775,40300,1591.0,1612.0,21.0,21,True,
14,14,38,40650,40800,1626.0,1632.0,6.0,6,True,
14,14,39,41125,41400,1645.0,1656.0,11.0,11,True,
14,14,40,41725,42250,1669.0,1690.0,21.0,21,True,
14,14,41,43575,43950,1743.0,1758.0,15.0,15,True,
14,14,42,44575,44900,1783.0,1796.0,13.0,13,True,
14,14,43,45425,45850,1817.0,1834.0,17.0,17,True,
14,14,44,46900,47075,1876.0,1883.0,7.0,7,True,
14,14,45,47400,47850,1896.0,1914.0,18.0,18,True,
14,14,46,48275,48325,1931.0,1933.0,2.0,2,True,
14,14,47,48700,49075,1948.0,1963.0,15.0,15,True,
14,14,48,52300,52800,2092.0,2112.0,20.0,20,True,
14,14,49,53125,53475,2125.0,2139.0,14.0,14,True,
14,14,50,53875,54025,2155.0,2161.0,6.0,6,True,
14,14,51,54425,54875,2177.0,2195.0,18.0,18,True,
14,14,52,55275,55625,2211.0,2225.0,14.0,14,True,
14,14,53,56150,56500,2246.0,2260.0,14.0,14,True,
14,14,54,56975,57325,2279.0,2293.0,14.0,14,True,
14,14,55,57750,57875,2310.0,2315.0,5.0,5,True,
14,14,56,58075,58325,2323.0,2333.0,10.0,10,True,
14,14,57,58475,59050,2339.0,2362.0,23.0,23,True,
14,14,58,59750,60100,2390.0,2404.0,14.0,14,True,
14,14,59,60600,60950,2424.0,2438.0,14.0,14,True,
14,14,60,61600,61700,2464.0,2468.0,4.0,4,True,
14,14,61,61875,62150,2475.0,2486.0,11.0,11,True,
14,14,62,63500,64225,2540.0,2569.0,29.0,29,True,
14,14,63,64725,65150,2589.0,2606.0,17.0,17,True,
14,14,64,66175,66600,2647.0,2664.0,17.0,17,True,
14,14,65,68900,69125,2756.0,2765.0,9.0,9,True,
14,14,66,69450,69550,2778.0,2782.0,4.0,4,True,
14,14,67,69925,70200,2797.0,2808.0,11.0,11,True,
14,14,68,70650,70850,2826.0,2834.0,8.0,8,True,
14,14,69,70950,71025,2838.0,2841.0,3.0,3,True,
14,14,70,71425,71575,2857.0,2863.0,6.0,6,True,
14,14,71,71975,72175,2879.0,2887.0,8.0,8,True,
14,14,72,72425,72675,2897.0,2907.0,10.0,10,True,
14,14,73,73175,73375,2927.0,2935.0,8.0,8,True,
14,14,74,73650,73875,2946.0,2955.0,9.0,9,True,
14,14,75,74175,74375,2967.0,2975.0,8.0,8,True,
14,14,76,74675,74850,2987.0,2994.0,7.0,7,True,
14,14,77,75175,75350,3007.0,3014.0,7.0,7,True,
14,14,78,75375,75400,3015.0,3016.0,1.0,1,False,too_short
14,14,79,75675,75925,3027.0,3037.0,10.0,10,True,
14,14,80,76275,76525,3051.0,3061.0,10.0,10,True,
14,14,81,77325,77475,3093.0,3099.0,6.0,6,True,
14,14,82,77725,77950,3109.0,3118.0,9.0,9,True,
14,14,83,78300,78450,3132.0,3138.0,6.0,6,True,
14,14,84,78975,79125,3159.0,3165.0,6.0,6,True,
14,14,85,81925,82775,3277.0,3311.0,34.0,34,True,
14,14,86,83325,83575,3333.0,3343.0,10.0,10,True,
14,14,87,84325,84500,3373.0,3380.0,7.0,7,True,
14,14,88,84850,85475,3394.0,3419.0,25.0,25,True,
14,14,89,86775,86950,3471.0,3478.0,7.0,7,True,
14,14,90,87475,87625,3499.0,3505.0,6.0,6,True,
14,14,91,87975,88300,3519.0,3532.0,13.0,13,True,
14,14,92,89550,90050,3582.0,3602.0,20.0,20,True,
14,14,93,90475,90825,3619.0,3633.0,14.0,14,True,
14,14,94,91400,91700,3656.0,3668.0,12.0,12,True,
14,14,95,92100,93100,3684.0,3724.0,40.0,40,True,
14,14,96,93850,94100,3754.0,3764.0,10.0,10,True,
14,14,97,94725,95075,3789.0,3803.0,14.0,14,True,
14,14,98,95675,96250,3827.0,3850.0,23.0,23,True,
14,14,99,96750,97325,3870.0,3893.0,23.0,23,True,
14,14,100,98725,99400,3949.0,3976.0,27.0,27,True,
14,14,101,101550,102700,4062.0,4108.0,46.0,46,True,
14,14,102,103150,103450,4126.0,4138.0,12.0,12,True,
14,14,103,104125,104500,4165.0,4180.0,15.0,15,True,
14,14,104,105050,105400,4202.0,4216.0,14.0,14,True,
14,14,105,106000,106275,4240.0,4251.0,11.0,11,True,
14,14,106,106950,107300,4278.0,4292.0,14.0,14,True,
14,14,107,107675,107925,4307.0,4317.0,10.0,10,True,
14,14,108,108300,108925,4332.0,4357.0,25.0,25,True,
14,14,109,109375,109775,4375.0,4391.0,16.0,16,True,
14,14,110,110275,110575,4411.0,4423.0,12.0,12,True,
14,14,111,111725,111875,4469.0,4475.0,6.0,6,True,
14,14,112,112300,112550,4492.0,4502.0,10.0,10,True,
14,14,113,112925,113150,4517.0,4526.0,9.0,9,True,
