Frame,Visibility,X,Y,OriginalFrame,TimeSec
0,0,0,0,66060,2202.0
1,1,585,560,66061,2202.033333
2,1,582,560,66062,2202.066667
3,0,0,0,66063,2202.1
4,1,585,558,66064,2202.133333
5,1,582,560,66065,2202.166667
6,0,0,0,66066,2202.2
7,0,0,0,66067,2202.233333
8,0,0,0,66068,2202.266667
9,0,0,0,66069,2202.3
10,0,0,0,66070,2202.333333
11,0,0,0,66071,2202.366667
12,1,765,275,66072,2202.4
13,0,0,0,66073,2202.433333
14,0,0,0,66074,2202.466667
15,0,0,0,66075,2202.5
16,0,0,0,66076,2202.533333
17,0,0,0,66077,2202.566667
18,1,792,298,66078,2202.6
19,1,792,298,66079,2202.633333
20,1,792,298,66080,2202.666667
21,0,0,0,66081,2202.7
22,0,0,0,66082,2202.733333
23,0,0,0,66083,2202.766667
24,0,0,0,66084,2202.8
25,0,0,0,66085,2202.833333
26,0,0,0,66086,2202.866667
27,1,1222,488,66087,2202.9
28,1,1222,490,66088,2202.933333
29,1,1222,488,66089,2202.966667
30,0,0,0,66090,2203.0
31,0,0,0,66091,2203.033333
32,0,0,0,66092,2203.066667
33,1,1068,292,66093,2203.1
34,0,0,0,66094,2203.133333
35,1,472,75,66095,2203.166667
36,0,0,0,66096,2203.2
37,0,0,0,66097,2203.233333
38,0,0,0,66098,2203.266667
39,0,0,0,66099,2203.3
40,0,0,0,66100,2203.333333
41,0,0,0,66101,2203.366667
42,1,742,312,66102,2203.4
43,0,0,0,66103,2203.433333
44,0,0,0,66104,2203.466667
45,1,745,308,66105,2203.5
46,1,742,305,66106,2203.533333
47,0,0,0,66107,2203.566667
48,0,0,0,66108,2203.6
49,0,0,0,66109,2203.633333
50,0,0,0,66110,2203.666667
51,0,0,0,66111,2203.7
52,0,0,0,66112,2203.733333
53,0,0,0,66113,2203.766667
54,0,0,0,66114,2203.8
55,0,0,0,66115,2203.833333
56,0,0,0,66116,2203.866667
57,0,0,0,66117,2203.9
58,0,0,0,66118,2203.933333
59,0,0,0,66119,2203.966667
60,0,0,0,66120,2204.0
61,0,0,0,66121,2204.033333
62,0,0,0,66122,2204.066667
63,0,0,0,66123,2204.1
64,0,0,0,66124,2204.133333
65,0,0,0,66125,2204.166667
66,0,0,0,66126,2204.2
67,0,0,0,66127,2204.233333
68,1,712,298,66128,2204.266667
69,0,0,0,66129,2204.3
70,0,0,0,66130,2204.333333
71,1,708,298,66131,2204.366667
72,0,0,0,66132,2204.4
73,1,705,238,66133,2204.433333
74,1,705,238,66134,2204.466667
75,0,0,0,66135,2204.5
76,0,0,0,66136,2204.533333
77,0,0,0,66137,2204.566667
78,0,0,0,66138,2204.6
79,1,700,230,66139,2204.633333
80,1,700,230,66140,2204.666667
81,1,405,62,66141,2204.7
82,0,0,0,66142,2204.733333
83,1,402,62,66143,2204.766667
84,1,405,62,66144,2204.8
85,1,402,60,66145,2204.833333
86,1,402,60,66146,2204.866667
87,1,468,45,66147,2204.9
88,0,0,0,66148,2204.933333
89,1,400,60,66149,2204.966667
90,1,405,62,66150,2205.0
91,0,0,0,66151,2205.033333
92,1,402,62,66152,2205.066667
93,1,405,62,66153,2205.1
94,0,0,0,66154,2205.133333
95,1,400,60,66155,2205.166667
96,0,0,0,66156,2205.2
97,0,0,0,66157,2205.233333
98,0,0,0,66158,2205.266667
99,1,405,62,66159,2205.3
100,0,0,0,66160,2205.333333
101,1,400,60,66161,2205.366667
102,1,405,62,66162,2205.4
103,0,0,0,66163,2205.433333
104,1,398,60,66164,2205.466667
105,1,405,62,66165,2205.5
106,0,0,0,66166,2205.533333
107,1,402,62,66167,2205.566667
108,0,0,0,66168,2205.6
109,0,0,0,66169,2205.633333
110,1,402,62,66170,2205.666667
