Frame,Visibility,X,Y,OriginalFrame,TimeSec
0,1,718,300,116340,3878.0
1,1,715.0,302.5,116341,3878.033333
2,1,712,305,116342,3878.066667
3,1,712,305,116343,3878.1
4,1,712,305,116344,3878.133333
5,1,712,305,116345,3878.166667
6,1,710,308,116346,3878.2
7,1,710,305,116347,3878.233333
8,1,710,305,116348,3878.266667
9,1,710,305,116349,3878.3
10,1,715,250,116350,3878.333333
11,1,715,250,116351,3878.366667
12,1,712,305,116352,3878.4
13,1,712,305,116353,3878.433333
14,1,715,250,116354,3878.466667
15,1,712,302,116355,3878.5
16,1,712,302,116356,3878.533333
17,1,715,302,116357,3878.566667
18,1,718,302,116358,3878.6
19,1,718,302,116359,3878.633333
20,1,720,302,116360,3878.666667
21,1,720,302,116361,3878.7
22,1,671.0,365.0,116362,3878.733333
23,1,622,428,116363,3878.766667
24,1,646.0,383.5,116364,3878.8
25,1,670.0,339.0,116365,3878.833333
26,1,694.0,294.5,116366,3878.866667
27,1,718,250,116367,3878.9
28,1,718,248,116368,3878.933333
29,1,718,248,116369,3878.966667
30,1,715,305,116370,3879.0
31,1,712,305,116371,3879.033333
32,1,712,305,116372,3879.066667
33,1,708,305,116373,3879.1
34,1,708,305,116374,3879.133333
35,1,705,305,116375,3879.166667
36,1,705,305,116376,3879.2
37,1,708,305,116377,3879.233333
38,1,708,305,116378,3879.266667
39,1,728,245,116379,3879.3
40,1,732,248,116380,3879.333333
41,1,730,248,116381,3879.366667
42,1,720.0,267.0,116382,3879.4
43,1,710.0,286.0,116383,3879.433333
44,1,700,305,116384,3879.466667
45,1,735,250,116385,3879.5
46,1,735,245,116386,3879.533333
47,1,735,248,116387,3879.566667
48,1,720,295,116388,3879.6
49,1,723.333,311.667,116389,3879.633333
50,1,726.667,328.333,116390,3879.666667
51,1,730,345,116391,3879.7
52,1,732,345,116392,3879.733333
53,1,732,345,116393,3879.766667
54,1,666.6,284.4,116394,3879.8
55,1,601.2,223.8,116395,3879.833333
56,1,535.8,163.2,116396,3879.866667
57,1,470.4,102.6,116397,3879.9
58,1,405,42,116398,3879.933333
59,1,405,42,116399,3879.966667
60,1,405,45,116400,3880.0
61,1,403.5,45.0,116401,3880.033333
62,1,402,45,116402,3880.066667
63,1,479.0,108.75,116403,3880.1
64,1,556.0,172.5,116404,3880.133333
65,1,633.0,236.25,116405,3880.166667
66,1,710,300,116406,3880.2
67,1,708,298,116407,3880.233333
68,1,708,300,116408,3880.266667
69,1,720,250,116409,3880.3
70,1,720,250,116410,3880.333333
71,1,718,250,116411,3880.366667
72,1,705,300,116412,3880.4
73,1,718,250,116413,3880.433333
74,1,715,250,116414,3880.466667
75,1,702,305,116415,3880.5
76,1,702,302,116416,3880.533333
77,1,702,302,116417,3880.566667
78,1,705,305,116418,3880.6
79,1,705,302,116419,3880.633333
80,1,708,302,116420,3880.666667
81,1,632.25,237.75,116421,3880.7
82,1,556.5,173.5,116422,3880.733333
83,1,480.75,109.25,116423,3880.766667
84,1,405,45,116424,3880.8
85,1,403.5,45.0,116425,3880.833333
86,1,402,45,116426,3880.866667
87,1,450.6,127.0,116427,3880.9
88,1,499.2,209.0,116428,3880.933333
89,1,547.8,291.0,116429,3880.966667
90,1,596.4,373.0,116430,3881.0
91,1,645,455,116431,3881.033333
92,1,645,455,116432,3881.066667
93,1,604.5,386.667,116433,3881.1
94,1,564.0,318.333,116434,3881.133333
95,1,523.5,250.0,116435,3881.166667
96,1,483.0,181.667,116436,3881.2
97,1,442.5,113.333,116437,3881.233333
98,1,402,45,116438,3881.266667
99,0,0,0,116439,3881.3
100,0,0,0,116440,3881.333333
101,0,0,0,116441,3881.366667
