video_id,match_id,rally_interval_id,start_frame,end_frame,start_time_sec,end_time_sec,duration_sec,sample_count,accepted,reject_reason
11,11,1,7750,8050,310.0,322.0,12.0,12,True,
11,11,2,8425,8550,337.0,342.0,5.0,5,True,
11,11,3,8650,8900,346.0,356.0,10.0,10,True,
11,11,4,9475,10075,379.0,403.0,24.0,24,True,
11,11,5,10425,10650,417.0,426.0,9.0,9,True,
11,11,6,11150,11300,446.0,452.0,6.0,6,True,
11,11,7,11550,11700,462.0,468.0,6.0,6,True,
11,11,8,12200,12450,488.0,498.0,10.0,10,True,
11,11,9,12700,12850,508.0,514.0,6.0,6,True,
11,11,10,13025,13150,521.0,526.0,5.0,5,True,
11,11,11,13250,13350,530.0,534.0,4.0,4,True,
11,11,12,13900,14000,556.0,560.0,4.0,4,True,
11,11,13,14250,14425,570.0,577.0,7.0,7,True,
11,11,14,14650,14925,586.0,597.0,11.0,11,True,
11,11,15,15375,15525,615.0,621.0,6.0,6,True,
11,11,16,15900,16075,636.0,643.0,7.0,7,True,
11,11,17,16475,16625,659.0,665.0,6.0,6,True,
11,11,18,17100,17250,684.0,690.0,6.0,6,True,
11,11,19,17525,17600,701.0,704.0,3.0,3,True,
11,11,20,17925,18175,717.0,727.0,10.0,10,True,
11,11,21,19700,20150,788.0,806.0,18.0,18,True,
11,11,22,20500,20725,820.0,829.0,9.0,9,True,
11,11,23,21775,22225,871.0,889.0,18.0,18,True,
11,11,24,22750,23200,910.0,928.0,18.0,18,True,
11,11,25,23725,23850,949.0,954.0,5.0,5,True,
11,11,26,24025,24375,961.0,975.0,14.0,14,True,
11,11,27,25175,25525,1007.0,1021.0,14.0,14,True,
11,11,28,25700,25800,1028.0,1032.0,4.0,4,True,
11,11,29,26000,26100,1040.0,1044.0,4.0,4,True,
11,11,30,26500,26925,1060.0,1077.0,17.0,17,True,
11,11,31,27575,27775,1103.0,1111.0,8.0,8,True,
11,11,32,28200,28275,1128.0,1131.0,3.0,3,True,
11,11,33,28425,28775,1137.0,1151.0,14.0,14,True,
11,11,34,29075,29400,1163.0,1176.0,13.0,13,True,
11,11,35,29675,29700,1187.0,1188.0,1.0,1,False,too_short
11,11,36,29975,30225,1199.0,1209.0,10.0,10,True,
11,11,37,30600,31100,1224.0,1244.0,20.0,20,True,
11,11,38,31175,31250,1247.0,1250.0,3.0,3,True,
11,11,39,32200,32450,1288.0,1298.0,10.0,10,True,
11,11,40,32850,33275,1314.0,1331.0,17.0,17,True,
11,11,41,33725,34350,1349.0,1374.0,25.0,25,True,
11,11,42,35925,36375,1437.0,1455.0,18.0,18,True,
11,11,43,36975,37300,1479.0,1492.0,13.0,13,True,
11,11,44,37325,37750,1493.0,1510.0,17.0,17,True,
11,11,45,40900,41200,1636.0,1648.0,12.0,12,True,
11,11,46,41525,41600,1661.0,1664.0,3.0,3,True,
11,11,47,41650,42150,1666.0,1686.0,20.0,20,True,
11,11,48,42650,42975,1706.0,1719.0,13.0,13,True,
11,11,49,44000,44175,1760.0,1767.0,7.0,7,True,
11,11,50,44375,44600,1775.0,1784.0,9.0,9,True,
11,11,51,44700,44825,1788.0,1793.0,5.0,5,True,
11,11,52,45500,45975,1820.0,1839.0,19.0,19,True,
11,11,53,46575,46700,1863.0,1868.0,5.0,5,True,
11,11,54,47225,47300,1889.0,1892.0,3.0,3,True,
11,11,55,47375,47500,1895.0,1900.0,5.0,5,True,
11,11,56,47900,48200,1916.0,1928.0,12.0,12,True,
11,11,57,48600,49050,1944.0,1962.0,18.0,18,True,
