Frame,Visibility,X,Y,OriginalFrame,TimeSec
0,1,172,620,76140,2538.0
1,1,180.6,527.6,76141,2538.033333
2,1,189.2,435.2,76142,2538.066667
3,1,197.8,342.8,76143,2538.1
4,1,206.4,250.4,76144,2538.133333
5,1,215,158,76145,2538.166667
6,1,290.667,118.667,76146,2538.2
7,1,366.333,79.333,76147,2538.233333
8,1,442,40,76148,2538.266667
9,1,445,18,76149,2538.3
10,1,405,60,76150,2538.333333
11,1,442.5,39.0,76151,2538.366667
12,1,480,18,76152,2538.4
13,1,405,60,76153,2538.433333
14,1,402,60,76154,2538.466667
15,1,403.5,60.0,76155,2538.5
16,1,405,60,76156,2538.533333
17,1,402,60,76157,2538.566667
18,1,402.0,60.0,76158,2538.6
19,1,402,60,76159,2538.633333
20,1,402,60,76160,2538.666667
21,1,405,58,76161,2538.7
22,1,405,58,76162,2538.733333
23,1,402,60,76163,2538.766667
24,1,403.5,60.0,76164,2538.8
25,1,405,60,76165,2538.833333
26,1,402,60,76166,2538.866667
27,1,405,60,76167,2538.9
28,1,500.0,44.0,76168,2538.933333
29,1,595.0,28.0,76169,2538.966667
30,1,690,12,76170,2539.0
31,1,595.0,28.0,76171,2539.033333
32,1,500.0,44.0,76172,2539.066667
33,1,405,60,76173,2539.1
34,1,403.5,60.0,76174,2539.133333
35,1,402,60,76175,2539.166667
36,1,402.75,59.5,76176,2539.2
37,1,403.5,59.0,76177,2539.233333
38,1,404.25,58.5,76178,2539.266667
39,1,405,58,76179,2539.3
40,1,405,60,76180,2539.333333
41,1,402,60,76181,2539.366667
42,1,402.75,60.0,76182,2539.4
43,1,403.5,60.0,76183,2539.433333
44,1,404.25,60.0,76184,2539.466667
45,1,405,60,76185,2539.5
46,1,405,60,76186,2539.533333
47,1,405.0,60.0,76187,2539.566667
48,1,405.0,60.0,76188,2539.6
49,1,405,60,76189,2539.633333
50,1,402,60,76190,2539.666667
51,1,405,58,76191,2539.7
52,1,405,58,76192,2539.733333
53,1,402,60,76193,2539.766667
54,1,403.5,60.0,76194,2539.8
55,1,405,60,76195,2539.833333
56,1,403.5,60.0,76196,2539.866667
57,1,402,60,76197,2539.9
58,1,402.0,60.0,76198,2539.933333
59,1,402,60,76199,2539.966667
60,0,0,0,76200,2540.0
