Frame,Visibility,X,Y,OriginalFrame,TimeSec
0,0,0,0,51180,1706.0
1,1,700,302,51181,1706.033333
2,1,712,295,51182,1706.066667
3,1,725,302,51183,1706.1
4,1,725,302,51184,1706.133333
5,1,736.5,297.0,51185,1706.166667
6,1,748,292,51186,1706.2
7,1,760,295,51187,1706.233333
8,1,770,298,51188,1706.266667
9,1,782,302,51189,1706.3
10,1,782,302,51190,1706.333333
11,1,792,308,51191,1706.366667
12,1,802,315,51192,1706.4
13,1,810,322,51193,1706.433333
14,1,820,332,51194,1706.466667
15,1,828,342,51195,1706.5
16,1,828,342,51196,1706.533333
17,1,838,355,51197,1706.566667
18,1,845,368,51198,1706.6
19,1,852,380,51199,1706.633333
20,1,858,395,51200,1706.666667
21,1,865,410,51201,1706.7
22,1,865,410,51202,1706.733333
23,1,872,425,51203,1706.766667
24,1,880,442,51204,1706.8
25,1,885,460,51205,1706.833333
26,1,890,478,51206,1706.866667
27,1,895,495,51207,1706.9
28,1,895,495,51208,1706.933333
29,1,900,512,51209,1706.966667
30,1,902,508,51210,1707.0
31,1,905,505,51211,1707.033333
32,1,908,502,51212,1707.066667
33,1,908,502,51213,1707.1
34,1,908,502,51214,1707.133333
35,1,908,498,51215,1707.166667
36,1,908,498,51216,1707.2
37,1,910,500,51217,1707.233333
38,1,910,505,51218,1707.266667
39,1,912,510,51219,1707.3
40,1,912,510,51220,1707.333333
41,1,915,515,51221,1707.366667
42,1,918,522,51222,1707.4
43,1,920,520,51223,1707.433333
44,1,920,518,51224,1707.466667
45,1,922,520,51225,1707.5
46,1,922,520,51226,1707.533333
47,1,922,520,51227,1707.566667
48,1,922,525,51228,1707.6
49,1,925,522,51229,1707.633333
50,1,925,522,51230,1707.666667
51,1,876.667,439.667,51231,1707.7
52,1,828.333,357.333,51232,1707.733333
53,1,780,275,51233,1707.766667
54,1,827.333,358.333,51234,1707.8
55,1,874.667,441.667,51235,1707.833333
56,1,922,525,51236,1707.866667
57,1,925,525,51237,1707.9
58,1,922,525,51238,1707.933333
59,1,922,525,51239,1707.966667
60,1,925,525,51240,1708.0
61,1,922,525,51241,1708.033333
62,1,922,525,51242,1708.066667
63,0,0,0,51243,1708.1
64,0,0,0,51244,1708.133333
65,0,0,0,51245,1708.166667
66,0,0,0,51246,1708.2
67,0,0,0,51247,1708.233333
68,0,0,0,51248,1708.266667
69,0,0,0,51249,1708.3
70,0,0,0,51250,1708.333333
71,1,402,62,51251,1708.366667
72,1,402.0,63.0,51252,1708.4
73,1,402.0,64.0,51253,1708.433333
74,1,402,65,51254,1708.466667
75,1,402.0,64.0,51255,1708.5
76,1,402.0,63.0,51256,1708.533333
77,1,402,62,51257,1708.566667
78,1,402.0,62.0,51258,1708.6
79,1,402.0,62.0,51259,1708.633333
80,1,402.0,62.0,51260,1708.666667
81,1,402.0,62.0,51261,1708.7
82,1,402.0,62.0,51262,1708.733333
83,1,402,62,51263,1708.766667
84,1,408,68,51264,1708.8
85,1,405.0,66.5,51265,1708.833333
86,1,402,65,51266,1708.866667
87,1,402.0,64.0,51267,1708.9
88,1,402.0,63.0,51268,1708.933333
89,1,402,62,51269,1708.966667
90,0,0,0,51270,1709.0
