video_id,rally_id,event_rank,Frame,OriginalFrame,TimeSec,X,Y,event_reason
41,93,1,81,96801,3226.700000,,,phase02_ground_truth_label
41,93,2,105,96825,3227.500000,,,phase02_ground_truth_label
41,93,3,141,96861,3228.700000,,,phase02_ground_truth_label
41,93,4,154,96874,3229.133333,,,phase02_ground_truth_label
41,93,5,183,96903,3230.100000,,,phase02_ground_truth_label
41,93,6,208,96928,3230.933333,,,phase02_ground_truth_label
41,93,7,239,96959,3231.966667,,,phase02_ground_truth_label
41,93,8,274,96994,3233.133333,,,phase02_ground_truth_label
41,93,9,312,97032,3234.400000,,,phase02_ground_truth_label
41,93,10,340,97060,3235.333333,,,phase02_ground_truth_label
41,93,11,367,97087,3236.233333,,,phase02_ground_truth_label
41,93,12,399,97119,3237.300000,,,phase02_ground_truth_label
41,93,13,430,97150,3238.333333,,,phase02_ground_truth_label
41,93,14,469,97189,3239.633333,,,phase02_ground_truth_label
41,93,15,483,97203,3240.100000,,,phase02_ground_truth_label
41,93,16,512,97232,3241.066667,,,phase02_ground_truth_label
41,93,17,552,97272,3242.400000,,,phase02_ground_truth_label
