video_id,rally_id,event_rank,Frame,OriginalFrame,TimeSec,X,Y,event_reason
41,109,1,257,116597,3886.566667,,,phase02_ground_truth_label
41,109,2,278,116618,3887.266667,,,phase02_ground_truth_label
41,109,3,299,116639,3887.966667,,,phase02_ground_truth_label
41,109,4,337,116677,3889.233333,,,phase02_ground_truth_label
41,109,5,356,116696,3889.866667,,,phase02_ground_truth_label
41,109,6,371,116711,3890.366667,,,phase02_ground_truth_label
41,109,7,393,116733,3891.100000,,,phase02_ground_truth_label
41,109,8,420,116760,3892.000000,,,phase02_ground_truth_label
41,109,9,460,116800,3893.333333,,,phase02_ground_truth_label
41,109,10,476,116816,3893.866667,,,phase02_ground_truth_label
41,109,11,499,116839,3894.633333,,,phase02_ground_truth_label
41,109,12,525,116865,3895.500000,,,phase02_ground_truth_label
41,109,13,565,116905,3896.833333,,,phase02_ground_truth_label
41,109,14,578,116918,3897.266667,,,phase02_ground_truth_label
41,109,15,607,116947,3898.233333,,,phase02_ground_truth_label
41,109,16,633,116973,3899.100000,,,phase02_ground_truth_label
41,109,17,671,117011,3900.366667,,,phase02_ground_truth_label
41,109,18,691,117031,3901.033333,,,phase02_ground_truth_label
41,109,19,717,117057,3901.900000,,,phase02_ground_truth_label
41,109,20,751,117091,3903.033333,,,phase02_ground_truth_label
41,109,21,765,117105,3903.500000,,,phase02_ground_truth_label
41,109,22,793,117133,3904.433333,,,phase02_ground_truth_label
41,109,23,819,117159,3905.300000,,,phase02_ground_truth_label
41,109,24,847,117187,3906.233333,,,phase02_ground_truth_label
