video_id,rally_id,event_rank,Frame,OriginalFrame,TimeSec,X,Y,event_reason
41,64,1,60,65310,2177.000000,,,phase02_ground_truth_label
41,64,2,83,65333,2177.766667,,,phase02_ground_truth_label
41,64,3,119,65369,2178.966667,,,phase02_ground_truth_label
41,64,4,144,65394,2179.800000,,,phase02_ground_truth_label
41,64,5,178,65428,2180.933333,,,phase02_ground_truth_label
41,64,6,196,65446,2181.533333,,,phase02_ground_truth_label
41,64,7,220,65470,2182.333333,,,phase02_ground_truth_label
41,64,8,241,65491,2183.033333,,,phase02_ground_truth_label
41,64,9,272,65522,2184.066667,,,phase02_ground_truth_label
41,64,10,289,65539,2184.633333,,,phase02_ground_truth_label
41,64,11,322,65572,2185.733333,,,phase02_ground_truth_label
41,64,12,363,65613,2187.100000,,,phase02_ground_truth_label
