video_id,rally_id,event_rank,Frame,OriginalFrame,TimeSec,X,Y,event_reason
41,70,1,60,70620,2354.000000,,,phase02_ground_truth_label
41,70,2,79,70639,2354.633333,,,phase02_ground_truth_label
41,70,3,107,70667,2355.566667,,,phase02_ground_truth_label
41,70,4,133,70693,2356.433333,,,phase02_ground_truth_label
41,70,5,164,70724,2357.466667,,,phase02_ground_truth_label
41,70,6,176,70736,2357.866667,,,phase02_ground_truth_label
41,70,7,195,70755,2358.500000,,,phase02_ground_truth_label
41,70,8,220,70780,2359.333333,,,phase02_ground_truth_label
41,70,9,244,70804,2360.133333,,,phase02_ground_truth_label
41,70,10,280,70840,2361.333333,,,phase02_ground_truth_label
41,70,11,307,70867,2362.233333,,,phase02_ground_truth_label
41,70,12,335,70895,2363.166667,,,phase02_ground_truth_label
41,70,13,373,70933,2364.433333,,,phase02_ground_truth_label
