video_id,rally_id,event_rank,Frame,OriginalFrame,TimeSec,X,Y,event_reason
41,8,1,8,14378,479.266667,,,phase02_ground_truth_label
41,8,2,27,14397,479.900000,,,phase02_ground_truth_label
41,8,3,53,14423,480.766667,,,phase02_ground_truth_label
41,8,4,93,14463,482.100000,,,phase02_ground_truth_label
41,8,5,116,14486,482.866667,,,phase02_ground_truth_label
41,8,6,145,14515,483.833333,,,phase02_ground_truth_label
41,8,7,172,14542,484.733333,,,phase02_ground_truth_label
41,8,8,224,14594,486.466667,,,phase02_ground_truth_label
41,8,9,249,14619,487.300000,,,phase02_ground_truth_label
41,8,10,277,14647,488.233333,,,phase02_ground_truth_label
41,8,11,307,14677,489.233333,,,phase02_ground_truth_label
41,8,12,345,14715,490.500000,,,phase02_ground_truth_label
41,8,13,381,14751,491.700000,,,phase02_ground_truth_label
41,8,14,410,14780,492.666667,,,phase02_ground_truth_label
41,8,15,440,14810,493.666667,,,phase02_ground_truth_label
41,8,16,470,14840,494.666667,,,phase02_ground_truth_label
41,8,17,520,14890,496.333333,,,phase02_ground_truth_label
41,8,18,534,14904,496.800000,,,phase02_ground_truth_label
41,8,19,567,14937,497.900000,,,phase02_ground_truth_label
41,8,20,609,14979,499.300000,,,phase02_ground_truth_label
41,8,21,633,15003,500.100000,,,phase02_ground_truth_label
41,8,22,657,15027,500.900000,,,phase02_ground_truth_label
41,8,23,672,15042,501.400000,,,phase02_ground_truth_label
41,8,24,700,15070,502.333333,,,phase02_ground_truth_label
41,8,25,734,15104,503.466667,,,phase02_ground_truth_label
41,8,26,759,15129,504.300000,,,phase02_ground_truth_label
41,8,27,805,15175,505.833333,,,phase02_ground_truth_label
