video_id,rally_id,event_rank,Frame,OriginalFrame,TimeSec,X,Y,event_reason
41,38,1,88,41248,1374.933333,,,phase02_ground_truth_label
41,38,2,109,41269,1375.633333,,,phase02_ground_truth_label
41,38,3,129,41289,1376.300000,,,phase02_ground_truth_label
41,38,4,159,41319,1377.300000,,,phase02_ground_truth_label
41,38,5,195,41355,1378.500000,,,phase02_ground_truth_label
41,38,6,219,41379,1379.300000,,,phase02_ground_truth_label
41,38,7,249,41409,1380.300000,,,phase02_ground_truth_label
41,38,8,276,41436,1381.200000,,,phase02_ground_truth_label
41,38,9,319,41479,1382.633333,,,phase02_ground_truth_label
41,38,10,354,41514,1383.800000,,,phase02_ground_truth_label
41,38,11,379,41539,1384.633333,,,phase02_ground_truth_label
41,38,12,390,41550,1385.000000,,,phase02_ground_truth_label
41,38,13,411,41571,1385.700000,,,phase02_ground_truth_label
41,38,14,431,41591,1386.366667,,,phase02_ground_truth_label
41,38,15,445,41605,1386.833333,,,phase02_ground_truth_label
41,38,16,467,41627,1387.566667,,,phase02_ground_truth_label
41,38,17,480,41640,1388.000000,,,phase02_ground_truth_label
41,38,18,500,41660,1388.666667,,,phase02_ground_truth_label
