video_id,rally_id,event_rank,Frame,OriginalFrame,TimeSec,X,Y,event_reason
41,100,1,1,106381,3546.033333,,,phase02_ground_truth_label
41,100,2,22,106402,3546.733333,,,phase02_ground_truth_label
41,100,3,56,106436,3547.866667,,,phase02_ground_truth_label
41,100,4,83,106463,3548.766667,,,phase02_ground_truth_label
41,100,5,104,106484,3549.466667,,,phase02_ground_truth_label
41,100,6,127,106507,3550.233333,,,phase02_ground_truth_label
41,100,7,155,106535,3551.166667,,,phase02_ground_truth_label
41,100,8,181,106561,3552.033333,,,phase02_ground_truth_label
41,100,9,203,106583,3552.766667,,,phase02_ground_truth_label
41,100,10,227,106607,3553.566667,,,phase02_ground_truth_label
41,100,11,278,106658,3555.266667,,,phase02_ground_truth_label
41,100,12,296,106676,3555.866667,,,phase02_ground_truth_label
41,100,13,322,106702,3556.733333,,,phase02_ground_truth_label
41,100,14,350,106730,3557.666667,,,phase02_ground_truth_label
41,100,15,382,106762,3558.733333,,,phase02_ground_truth_label
41,100,16,410,106790,3559.666667,,,phase02_ground_truth_label
41,100,17,445,106825,3560.833333,,,phase02_ground_truth_label
41,100,18,463,106843,3561.433333,,,phase02_ground_truth_label
41,100,19,488,106868,3562.266667,,,phase02_ground_truth_label
