video_id,rally_id,event_rank,Frame,OriginalFrame,TimeSec,X,Y,event_reason
41,74,1,141,74541,2484.700000,,,phase02_ground_truth_label
41,74,2,161,74561,2485.366667,,,phase02_ground_truth_label
41,74,3,182,74582,2486.066667,,,phase02_ground_truth_label
41,74,4,204,74604,2486.800000,,,phase02_ground_truth_label
41,74,5,235,74635,2487.833333,,,phase02_ground_truth_label
41,74,6,248,74648,2488.266667,,,phase02_ground_truth_label
41,74,7,267,74667,2488.900000,,,phase02_ground_truth_label
41,74,8,294,74694,2489.800000,,,phase02_ground_truth_label
41,74,9,308,74708,2490.266667,,,phase02_ground_truth_label
41,74,10,332,74732,2491.066667,,,phase02_ground_truth_label
41,74,11,352,74752,2491.733333,,,phase02_ground_truth_label
41,74,12,377,74777,2492.566667,,,phase02_ground_truth_label
41,74,13,412,74812,2493.733333,,,phase02_ground_truth_label
41,74,14,430,74830,2494.333333,,,phase02_ground_truth_label
41,74,15,465,74865,2495.500000,,,phase02_ground_truth_label
41,74,16,507,74907,2496.900000,,,phase02_ground_truth_label
