video_id,rally_id,event_rank,Frame,OriginalFrame,TimeSec,X,Y,event_reason
41,82,1,53,84203,2806.766667,,,phase02_ground_truth_label
41,82,2,73,84223,2807.433333,,,phase02_ground_truth_label
41,82,3,96,84246,2808.200000,,,phase02_ground_truth_label
41,82,4,106,84256,2808.533333,,,phase02_ground_truth_label
41,82,5,132,84282,2809.400000,,,phase02_ground_truth_label
41,82,6,154,84304,2810.133333,,,phase02_ground_truth_label
41,82,7,183,84333,2811.100000,,,phase02_ground_truth_label
41,82,8,243,84393,2813.100000,,,phase02_ground_truth_label
41,82,9,264,84414,2813.800000,,,phase02_ground_truth_label
41,82,10,287,84437,2814.566667,,,phase02_ground_truth_label
41,82,11,313,84463,2815.433333,,,phase02_ground_truth_label
41,82,12,336,84486,2816.200000,,,phase02_ground_truth_label
41,82,13,381,84531,2817.700000,,,phase02_ground_truth_label
41,82,14,420,84570,2819.000000,,,phase02_ground_truth_label
41,82,15,443,84593,2819.766667,,,phase02_ground_truth_label
41,82,16,477,84627,2820.900000,,,phase02_ground_truth_label
41,82,17,513,84663,2822.100000,,,phase02_ground_truth_label
41,82,18,532,84682,2822.733333,,,phase02_ground_truth_label
41,82,19,564,84714,2823.800000,,,phase02_ground_truth_label
41,82,20,598,84748,2824.933333,,,phase02_ground_truth_label
41,82,21,619,84769,2825.633333,,,phase02_ground_truth_label
41,82,22,649,84799,2826.633333,,,phase02_ground_truth_label
41,82,23,685,84835,2827.833333,,,phase02_ground_truth_label
41,82,24,720,84870,2829.000000,,,phase02_ground_truth_label
