video_id,rally_id,event_rank,Frame,OriginalFrame,TimeSec,X,Y,event_reason
41,28,1,11,31361,1045.366667,,,phase02_ground_truth_label
41,28,2,23,31373,1045.766667,,,phase02_ground_truth_label
41,28,3,48,31398,1046.600000,,,phase02_ground_truth_label
41,28,4,68,31418,1047.266667,,,phase02_ground_truth_label
41,28,5,110,31460,1048.666667,,,phase02_ground_truth_label
41,28,6,150,31500,1050.000000,,,phase02_ground_truth_label
41,28,7,170,31520,1050.666667,,,phase02_ground_truth_label
41,28,8,184,31534,1051.133333,,,phase02_ground_truth_label
41,28,9,208,31558,1051.933333,,,phase02_ground_truth_label
41,28,10,240,31590,1053.000000,,,phase02_ground_truth_label
41,28,11,277,31627,1054.233333,,,phase02_ground_truth_label
