video_id,rally_id,event_rank,Frame,OriginalFrame,TimeSec,X,Y,event_reason
41,81,1,5,83375,2779.166667,,,phase02_ground_truth_label
41,81,2,46,83416,2780.533333,,,phase02_ground_truth_label
41,81,3,79,83449,2781.633333,,,phase02_ground_truth_label
41,81,4,91,83461,2782.033333,,,phase02_ground_truth_label
41,81,5,117,83487,2782.900000,,,phase02_ground_truth_label
41,81,6,151,83521,2784.033333,,,phase02_ground_truth_label
41,81,7,166,83536,2784.533333,,,phase02_ground_truth_label
41,81,8,200,83570,2785.666667,,,phase02_ground_truth_label
41,81,9,226,83596,2786.533333,,,phase02_ground_truth_label
41,81,10,248,83618,2787.266667,,,phase02_ground_truth_label
41,81,11,283,83653,2788.433333,,,phase02_ground_truth_label
