video_id,rally_id,event_rank,Frame,OriginalFrame,TimeSec,X,Y,event_reason
41,5,1,92,11732,391.066667,,,phase02_ground_truth_label
41,5,2,116,11756,391.866667,,,phase02_ground_truth_label
41,5,3,150,11790,393.000000,,,phase02_ground_truth_label
41,5,4,165,11805,393.500000,,,phase02_ground_truth_label
41,5,5,192,11832,394.400000,,,phase02_ground_truth_label
41,5,6,220,11860,395.333333,,,phase02_ground_truth_label
41,5,7,248,11888,396.266667,,,phase02_ground_truth_label
41,5,8,300,11940,398.000000,,,phase02_ground_truth_label
41,5,9,314,11954,398.466667,,,phase02_ground_truth_label
41,5,10,340,11980,399.333333,,,phase02_ground_truth_label
41,5,11,354,11994,399.800000,,,phase02_ground_truth_label
