video_id,rally_id,event_rank,Frame,OriginalFrame,TimeSec,X,Y,event_reason
41,95,1,523,101353,3378.433333,,,phase02_ground_truth_label
41,95,2,543,101373,3379.100000,,,phase02_ground_truth_label
41,95,3,577,101407,3380.233333,,,phase02_ground_truth_label
41,95,4,596,101426,3380.866667,,,phase02_ground_truth_label
41,95,5,623,101453,3381.766667,,,phase02_ground_truth_label
41,95,6,662,101492,3383.066667,,,phase02_ground_truth_label
41,95,7,680,101510,3383.666667,,,phase02_ground_truth_label
41,95,8,707,101537,3384.566667,,,phase02_ground_truth_label
41,95,9,736,101566,3385.533333,,,phase02_ground_truth_label
41,95,10,746,101576,3385.866667,,,phase02_ground_truth_label
