video_id,rally_id,event_rank,Frame,OriginalFrame,TimeSec,X,Y,event_reason
41,61,1,126,61716,2057.200000,,,phase02_ground_truth_label
41,61,2,149,61739,2057.966667,,,phase02_ground_truth_label
41,61,3,183,61773,2059.100000,,,phase02_ground_truth_label
41,61,4,201,61791,2059.700000,,,phase02_ground_truth_label
41,61,5,225,61815,2060.500000,,,phase02_ground_truth_label
41,61,6,244,61834,2061.133333,,,phase02_ground_truth_label
41,61,7,272,61862,2062.066667,,,phase02_ground_truth_label
41,61,8,290,61880,2062.666667,,,phase02_ground_truth_label
41,61,9,319,61909,2063.633333,,,phase02_ground_truth_label
41,61,10,348,61938,2064.600000,,,phase02_ground_truth_label
41,61,11,384,61974,2065.800000,,,phase02_ground_truth_label
41,61,12,407,61997,2066.566667,,,phase02_ground_truth_label
41,61,13,434,62024,2067.466667,,,phase02_ground_truth_label
41,61,14,465,62055,2068.500000,,,phase02_ground_truth_label
41,61,15,495,62085,2069.500000,,,phase02_ground_truth_label
41,61,16,541,62131,2071.033333,,,phase02_ground_truth_label
41,61,17,568,62158,2071.933333,,,phase02_ground_truth_label
