video_id,rally_id,event_rank,Frame,OriginalFrame,TimeSec,X,Y,event_reason
41,108,1,107,114077,3802.566667,,,phase02_ground_truth_label
41,108,2,131,114101,3803.366667,,,phase02_ground_truth_label
41,108,3,157,114127,3804.233333,,,phase02_ground_truth_label
41,108,4,196,114166,3805.533333,,,phase02_ground_truth_label
41,108,5,211,114181,3806.033333,,,phase02_ground_truth_label
41,108,6,235,114205,3806.833333,,,phase02_ground_truth_label
41,108,7,268,114238,3807.933333,,,phase02_ground_truth_label
41,108,8,285,114255,3808.500000,,,phase02_ground_truth_label
41,108,9,315,114285,3809.500000,,,phase02_ground_truth_label
41,108,10,345,114315,3810.500000,,,phase02_ground_truth_label
41,108,11,359,114329,3810.966667,,,phase02_ground_truth_label
41,108,12,386,114356,3811.866667,,,phase02_ground_truth_label
41,108,13,426,114396,3813.200000,,,phase02_ground_truth_label
41,108,14,451,114421,3814.033333,,,phase02_ground_truth_label
41,108,15,476,114446,3814.866667,,,phase02_ground_truth_label
41,108,16,501,114471,3815.700000,,,phase02_ground_truth_label
41,108,17,536,114506,3816.866667,,,phase02_ground_truth_label
41,108,18,559,114529,3817.633333,,,phase02_ground_truth_label
41,108,19,585,114555,3818.500000,,,phase02_ground_truth_label
41,108,20,621,114591,3819.700000,,,phase02_ground_truth_label
41,108,21,644,114614,3820.466667,,,phase02_ground_truth_label
41,108,22,680,114650,3821.666667,,,phase02_ground_truth_label
41,108,23,713,114683,3822.766667,,,phase02_ground_truth_label
41,108,24,727,114697,3823.233333,,,phase02_ground_truth_label
41,108,25,754,114724,3824.133333,,,phase02_ground_truth_label
41,108,26,779,114749,3824.966667,,,phase02_ground_truth_label
41,108,27,814,114784,3826.133333,,,phase02_ground_truth_label
41,108,28,843,114813,3827.100000,,,phase02_ground_truth_label
41,108,29,867,114837,3827.900000,,,phase02_ground_truth_label
41,108,30,899,114869,3828.966667,,,phase02_ground_truth_label
