video_id,rally_id,event_rank,Frame,OriginalFrame,TimeSec,X,Y,event_reason
41,115,1,167,126377,4212.566667,,,phase02_ground_truth_label
41,115,2,190,126400,4213.333333,,,phase02_ground_truth_label
41,115,3,215,126425,4214.166667,,,phase02_ground_truth_label
41,115,4,238,126448,4214.933333,,,phase02_ground_truth_label
41,115,5,270,126480,4216.000000,,,phase02_ground_truth_label
41,115,6,289,126499,4216.633333,,,phase02_ground_truth_label
41,115,7,316,126526,4217.533333,,,phase02_ground_truth_label
41,115,8,344,126554,4218.466667,,,phase02_ground_truth_label
41,115,9,401,126611,4220.366667,,,phase02_ground_truth_label
41,115,10,415,126625,4220.833333,,,phase02_ground_truth_label
41,115,11,439,126649,4221.633333,,,phase02_ground_truth_label
41,115,12,461,126671,4222.366667,,,phase02_ground_truth_label
41,115,13,491,126701,4223.366667,,,phase02_ground_truth_label
41,115,14,529,126739,4224.633333,,,phase02_ground_truth_label
41,115,15,542,126752,4225.066667,,,phase02_ground_truth_label
41,115,16,570,126780,4226.000000,,,phase02_ground_truth_label
41,115,17,603,126813,4227.100000,,,phase02_ground_truth_label
41,115,18,618,126828,4227.600000,,,phase02_ground_truth_label
41,115,19,640,126850,4228.333333,,,phase02_ground_truth_label
