video_id,rally_id,event_rank,Frame,OriginalFrame,TimeSec,X,Y,event_reason
41,14,1,37,19147,638.233333,,,phase02_ground_truth_label
41,14,2,61,19171,639.033333,,,phase02_ground_truth_label
41,14,3,81,19191,639.700000,,,phase02_ground_truth_label
41,14,4,92,19202,640.066667,,,phase02_ground_truth_label
41,14,5,115,19225,640.833333,,,phase02_ground_truth_label
41,14,6,146,19256,641.866667,,,phase02_ground_truth_label
41,14,7,188,19298,643.266667,,,phase02_ground_truth_label
41,14,8,222,19332,644.400000,,,phase02_ground_truth_label
41,14,9,264,19374,645.800000,,,phase02_ground_truth_label
41,14,10,288,19398,646.600000,,,phase02_ground_truth_label
41,14,11,320,19430,647.666667,,,phase02_ground_truth_label
41,14,12,359,19469,648.966667,,,phase02_ground_truth_label
41,14,13,390,19500,650.000000,,,phase02_ground_truth_label
41,14,14,417,19527,650.900000,,,phase02_ground_truth_label
41,14,15,447,19557,651.900000,,,phase02_ground_truth_label
