video_id,rally_id,event_rank,Frame,OriginalFrame,TimeSec,X,Y,event_reason
41,1,1,821,9731,324.366667,,,phase02_ground_truth_label
41,1,2,844,9754,325.133333,,,phase02_ground_truth_label
41,1,3,877,9787,326.233333,,,phase02_ground_truth_label
41,1,4,907,9817,327.233333,,,phase02_ground_truth_label
41,1,5,941,9851,328.366667,,,phase02_ground_truth_label
41,1,6,984,9894,329.800000,,,phase02_ground_truth_label
41,1,7,1006,9916,330.533333,,,phase02_ground_truth_label
41,1,8,1041,9951,331.700000,,,phase02_ground_truth_label
41,1,9,1065,9975,332.500000,,,phase02_ground_truth_label
41,1,10,1094,10004,333.466667,,,phase02_ground_truth_label
41,1,11,1138,10048,334.933333,,,phase02_ground_truth_label
41,1,12,1173,10083,336.100000,,,phase02_ground_truth_label
41,1,13,1199,10109,336.966667,,,phase02_ground_truth_label
