Frame,Visibility,X,Y,OriginalFrame,TimeSec
0,1,410,42,68725,2749.0
1,1,408,42,68726,2749.04
2,1,408,42,68727,2749.08
3,0,0,0,68728,2749.12
4,0,0,0,68729,2749.16
5,0,0,0,68730,2749.2
6,0,0,0,68731,2749.24
7,0,0,0,68732,2749.28
8,1,922,268,68733,2749.32
9,0,0,0,68734,2749.36
10,1,710,142,68735,2749.4
11,0,0,0,68736,2749.44
12,1,982,192,68737,2749.48
13,1,1018,115,68738,2749.52
14,0,0,0,68739,2749.56
15,1,692,552,68740,2749.6
16,0,0,0,68741,2749.64
17,1,915,478,68742,2749.68
18,1,630,318,68743,2749.72
19,1,598,298,68744,2749.76
20,1,945,255,68745,2749.8
21,1,585,310,68746,2749.84
22,0,0,0,68747,2749.88
23,1,888,248,68748,2749.92
24,1,865,252,68749,2749.96
25,1,850,222,68750,2750.0
26,1,840,280,68751,2750.04
27,1,808,248,68752,2750.08
28,1,815,285,68753,2750.12
29,1,808,288,68754,2750.16
30,1,685,110,68755,2750.2
31,1,690,242,68756,2750.24
32,1,690,240,68757,2750.28
33,1,832,278,68758,2750.32
34,1,838,278,68759,2750.36
35,1,848,275,68760,2750.4
36,1,860,278,68761,2750.44
37,1,845,268,68762,2750.48
38,1,855,270,68763,2750.52
39,0,0,0,68764,2750.56
40,1,878,278,68765,2750.6
41,0,0,0,68766,2750.64
42,1,940,295,68767,2750.68
43,1,952,298,68768,2750.72
44,0,0,0,68769,2750.76
45,1,720,328,68770,2750.8
46,1,722,318,68771,2750.84
47,1,630,150,68772,2750.88
48,1,465,60,68773,2750.92
49,1,638,140,68774,2750.96
50,0,0,0,68775,2751.0
51,1,785,175,68776,2751.04
52,1,1005,248,68777,2751.08
53,1,842,170,68778,2751.12
54,1,840,170,68779,2751.16
55,1,958,28,68780,2751.2
56,1,948,38,68781,2751.24
57,1,938,302,68782,2751.28
58,1,868,250,68783,2751.32
59,1,905,330,68784,2751.36
60,0,0,0,68785,2751.4
61,0,0,0,68786,2751.44
62,1,705,162,68787,2751.48
63,1,865,310,68788,2751.52
64,1,792,225,68789,2751.56
65,1,790,218,68790,2751.6
66,1,695,422,68791,2751.64
67,1,702,420,68792,2751.68
68,0,0,0,68793,2751.72
69,1,725,172,68794,2751.76
70,1,730,170,68795,2751.8
71,1,738,170,68796,2751.84
72,1,888,265,68797,2751.88
73,1,890,268,68798,2751.92
74,1,502,85,68799,2751.96
75,0,0,0,68800,2752.0
76,1,362,368,68801,2752.04
77,1,358,358,68802,2752.08
78,1,655,5,68803,2752.12
79,1,345,342,68804,2752.16
80,1,335,338,68805,2752.2
81,1,380,380,68806,2752.24
82,0,0,0,68807,2752.28
83,1,292,320,68808,2752.32
84,1,335,368,68809,2752.36
85,1,378,305,68810,2752.4
86,1,235,318,68811,2752.44
87,1,280,368,68812,2752.48
88,1,142,348,68813,2752.52
89,1,122,345,68814,2752.56
90,1,228,368,68815,2752.6
91,1,88,345,68816,2752.64
92,1,125,315,68817,2752.68
93,1,168,368,68818,2752.72
94,1,120,272,68819,2752.76
95,1,55,318,68820,2752.8
96,1,30,318,68821,2752.84
97,1,45,272,68822,2752.88
98,1,108,302,68823,2752.92
99,1,652,350,68824,2752.96
100,0,0,0,68825,2753.0
101,0,0,0,68826,2753.04
102,1,595,345,68827,2753.08
103,0,0,0,68828,2753.12
104,1,565,222,68829,2753.16
105,1,545,348,68830,2753.2
106,0,0,0,68831,2753.24
107,1,1265,115,68832,2753.28
108,0,0,0,68833,2753.32
109,1,1220,678,68834,2753.36
110,0,0,0,68835,2753.4
111,0,0,0,68836,2753.44
112,1,5,418,68837,2753.48
113,1,8,418,68838,2753.52
114,1,1268,398,68839,2753.56
115,1,238,712,68840,2753.6
116,1,5,132,68841,2753.64
117,1,475,275,68842,2753.68
118,1,28,315,68843,2753.72
119,1,75,408,68844,2753.76
120,1,30,322,68845,2753.8
121,1,80,308,68846,2753.84
122,1,8,278,68847,2753.88
123,1,110,308,68848,2753.92
124,1,122,308,68849,2753.96
125,1,10,320,68850,2754.0
126,1,140,308,68851,2754.04
127,1,145,305,68852,2754.08
128,1,148,308,68853,2754.12
129,1,615,230,68854,2754.16
130,1,622,222,68855,2754.2
131,1,132,308,68856,2754.24
132,0,0,0,68857,2754.28
133,0,0,0,68858,2754.32
134,0,0,0,68859,2754.36
135,1,145,292,68860,2754.4
136,1,110,318,68861,2754.44
137,1,105,320,68862,2754.48
138,1,792,162,68863,2754.52
139,1,780,160,68864,2754.56
140,1,765,160,68865,2754.6
141,1,748,162,68866,2754.64
142,1,728,162,68867,2754.68
143,1,708,165,68868,2754.72
144,1,75,330,68869,2754.76
145,1,78,330,68870,2754.8
146,1,645,182,68871,2754.84
147,1,92,330,68872,2754.88
148,1,102,328,68873,2754.92
149,1,588,215,68874,2754.96
150,1,140,330,68875,2755.0
151,0,0,0,68876,2755.04
152,1,355,318,68877,2755.08
153,1,218,330,68878,2755.12
154,1,122,340,68879,2755.16
155,1,202,290,68880,2755.2
156,1,325,38,68881,2755.24
157,1,348,322,68882,2755.28
158,1,252,335,68883,2755.32
159,1,280,330,68884,2755.36
160,1,302,330,68885,2755.4
161,1,325,328,68886,2755.44
162,1,342,328,68887,2755.48
163,1,295,355,68888,2755.52
164,1,588,398,68889,2755.56
165,1,365,332,68890,2755.6
166,1,362,332,68891,2755.64
167,1,360,330,68892,2755.68
168,1,288,405,68893,2755.72
169,1,285,402,68894,2755.76
170,1,285,402,68895,2755.8
171,1,285,405,68896,2755.84
172,1,290,400,68897,2755.88
173,1,385,565,68898,2755.92
174,1,362,330,68899,2755.96
175,1,365,330,68900,2756.0
176,1,312,360,68901,2756.04
177,1,685,270,68902,2756.08
178,1,320,358,68903,2756.12
179,1,800,660,68904,2756.16
180,1,332,360,68905,2756.2
181,1,345,358,68906,2756.24
182,1,360,358,68907,2756.28
183,1,375,355,68908,2756.32
184,1,390,350,68909,2756.36
185,0,0,0,68910,2756.4
186,0,0,0,68911,2756.44
187,1,332,482,68912,2756.48
188,0,0,0,68913,2756.52
189,1,480,325,68914,2756.56
190,1,492,325,68915,2756.6
191,1,345,38,68916,2756.64
192,0,0,0,68917,2756.68
193,0,0,0,68918,2756.72
194,0,0,0,68919,2756.76
195,1,370,388,68920,2756.8
196,1,695,288,68921,2756.84
197,1,692,288,68922,2756.88
198,1,480,608,68923,2756.92
199,1,855,698,68924,2756.96
200,1,852,700,68925,2757.0
