Frame,Visibility,X,Y,OriginalFrame,TimeSec
0,1,595,255,56100,1870.0
1,1,592,255,56101,1870.033333
2,1,590,258,56102,1870.066667
3,1,590,255,56103,1870.1
4,1,588,255,56104,1870.133333
5,1,588,258,56105,1870.166667
6,1,588,258,56106,1870.2
7,1,405,40,56107,1870.233333
8,1,582,268,56108,1870.266667
9,1,580,262,56109,1870.3
10,1,578,270,56110,1870.333333
11,1,578,270,56111,1870.366667
12,1,405,45,56112,1870.4
13,1,405,42,56113,1870.433333
14,1,405,42,56114,1870.466667
15,1,405,45,56115,1870.5
16,1,405,42,56116,1870.533333
17,1,405,42,56117,1870.566667
18,1,758,400,56118,1870.6
19,1,758,398,56119,1870.633333
20,1,758,398,56120,1870.666667
21,0,0,0,56121,1870.7
22,0,0,0,56122,1870.733333
23,1,405,42,56123,1870.766667
24,1,608,245,56124,1870.8
25,1,602,248,56125,1870.833333
26,1,602,248,56126,1870.866667
27,1,600,260,56127,1870.9
28,1,598,268,56128,1870.933333
29,1,598,268,56129,1870.966667
30,1,598,275,56130,1871.0
31,1,598,275,56131,1871.033333
32,1,592,292,56132,1871.066667
33,1,592,305,56133,1871.1
34,1,592,318,56134,1871.133333
35,1,590,318,56135,1871.166667
36,1,590,318,56136,1871.2
37,1,620,182,56137,1871.233333
38,1,630,122,56138,1871.266667
39,1,640,75,56139,1871.3
40,1,648,35,56140,1871.333333
41,1,648,35,56141,1871.366667
42,1,655,8,56142,1871.4
43,1,405,42,56143,1871.433333
44,1,402,42,56144,1871.466667
45,1,408,45,56145,1871.5
46,1,405,45,56146,1871.533333
47,1,405,42,56147,1871.566667
48,1,408,45,56148,1871.6
49,1,405,45,56149,1871.633333
50,1,405,45,56150,1871.666667
51,1,752,405,56151,1871.7
52,1,648,272,56152,1871.733333
53,1,648,272,56153,1871.766667
54,1,752,418,56154,1871.8
55,1,755,422,56155,1871.833333
56,1,752,422,56156,1871.866667
57,1,405,45,56157,1871.9
58,1,405,45,56158,1871.933333
59,1,402,42,56159,1871.966667
