Frame,Visibility,X,Y,OriginalFrame,TimeSec
0,1,408,68,33540,1118.0
1,1,405.0,65.0,33541,1118.033333
2,1,402,62,33542,1118.066667
3,1,402.0,62.0,33543,1118.1
4,1,402.0,62.0,33544,1118.133333
5,1,402,62,33545,1118.166667
6,1,402.0,62.0,33546,1118.2
7,1,402.0,62.0,33547,1118.233333
8,1,402,62,33548,1118.266667
9,1,403.5,63.5,33549,1118.3
10,1,405.0,65.0,33550,1118.333333
11,1,406.5,66.5,33551,1118.366667
12,1,408,68,33552,1118.4
13,1,405.0,65.0,33553,1118.433333
14,1,402,62,33554,1118.466667
15,1,408,68,33555,1118.5
16,1,406.5,65.0,33556,1118.533333
17,1,405,62,33557,1118.566667
18,1,404.0,62.0,33558,1118.6
19,1,403.0,62.0,33559,1118.633333
20,1,402,62,33560,1118.666667
21,0,0,0,33561,1118.7
22,0,0,0,33562,1118.733333
23,0,0,0,33563,1118.766667
24,0,0,0,33564,1118.8
25,0,0,0,33565,1118.833333
26,0,0,0,33566,1118.866667
27,1,622,272,33567,1118.9
28,1,620,278,33568,1118.933333
29,1,620,278,33569,1118.966667
30,1,620,272,33570,1119.0
31,1,576.4,230.0,33571,1119.033333
32,1,532.8,188.0,33572,1119.066667
33,1,489.2,146.0,33573,1119.1
34,1,445.6,104.0,33574,1119.133333
35,1,402,62,33575,1119.166667
36,1,351.333,107.333,33576,1119.2
37,1,300.667,152.667,33577,1119.233333
38,1,250,198,33578,1119.266667
39,1,248.333,198.0,33579,1119.3
40,1,246.667,198.0,33580,1119.333333
41,1,245,198,33581,1119.366667
42,1,327.6,214.8,33582,1119.4
43,1,410.2,231.6,33583,1119.433333
44,1,492.8,248.4,33584,1119.466667
45,1,575.4,265.2,33585,1119.5
46,1,658,282,33586,1119.533333
47,1,658,282,33587,1119.566667
48,1,658,288,33588,1119.6
49,1,660,288,33589,1119.633333
50,1,660,288,33590,1119.666667
51,1,662,288,33591,1119.7
52,1,665,288,33592,1119.733333
53,1,665,290,33593,1119.766667
54,1,640,318,33594,1119.8
55,1,632,318,33595,1119.833333
56,1,721.6,328.0,33596,1119.866667
57,1,811.2,338.0,33597,1119.9
58,1,900.8,348.0,33598,1119.933333
59,1,990.4,358.0,33599,1119.966667
60,1,1080,368,33600,1120.0
61,1,1080,365,33601,1120.033333
62,1,1078,365,33602,1120.066667
63,1,1080,368,33603,1120.1
64,1,1080,368,33604,1120.133333
65,1,1078,368,33605,1120.166667
66,1,1080,368,33606,1120.2
67,1,1078,368,33607,1120.233333
68,1,1078,368,33608,1120.266667
69,1,1078.0,368.0,33609,1120.3
70,1,1078,368,33610,1120.333333
71,1,1078,368,33611,1120.366667
72,1,998.4,352.0,33612,1120.4
73,1,918.8,336.0,33613,1120.433333
74,1,839.2,320.0,33614,1120.466667
75,1,759.6,304.0,33615,1120.5
76,1,680,288,33616,1120.533333
77,1,678,288,33617,1120.566667
78,1,676.4,288.8,33618,1120.6
79,1,674.8,289.6,33619,1120.633333
80,1,673.2,290.4,33620,1120.666667
81,1,671.6,291.2,33621,1120.7
82,1,670,292,33622,1120.733333
83,1,668,292,33623,1120.766667
84,1,666.5,292.75,33624,1120.8
85,1,665.0,293.5,33625,1120.833333
86,1,663.5,294.25,33626,1120.866667
87,1,662,295,33627,1120.9
88,1,658,295,33628,1120.933333
89,1,658,295,33629,1120.966667
90,0,0,0,33630,1121.0
91,0,0,0,33631,1121.033333
92,0,0,0,33632,1121.066667
93,0,0,0,33633,1121.1
94,0,0,0,33634,1121.133333
95,0,0,0,33635,1121.166667
96,0,0,0,33636,1121.2
97,0,0,0,33637,1121.233333
98,1,402,62,33638,1121.266667
99,1,402.0,62.0,33639,1121.3
100,1,402.0,62.0,33640,1121.333333
101,1,402.0,62.0,33641,1121.366667
102,1,402.0,62.0,33642,1121.4
103,1,402.0,62.0,33643,1121.433333
104,1,402,62,33644,1121.466667
105,1,463.5,122.75,33645,1121.5
106,1,525.0,183.5,33646,1121.533333
107,1,586.5,244.25,33647,1121.566667
108,1,648,305,33648,1121.6
109,1,650,305,33649,1121.633333
110,1,648,302,33650,1121.666667
111,0,0,0,33651,1121.7
112,0,0,0,33652,1121.733333
113,0,0,0,33653,1121.766667
114,0,0,0,33654,1121.8
115,0,0,0,33655,1121.833333
116,0,0,0,33656,1121.866667
117,1,652,305,33657,1121.9
118,1,650,302,33658,1121.933333
119,1,650,302,33659,1121.966667
120,1,650,302,33660,1122.0
121,1,650,302,33661,1122.033333
122,1,650,300,33662,1122.066667
123,1,645,302,33663,1122.1
124,1,643.333,304.667,33664,1122.133333
125,1,641.667,307.333,33665,1122.166667
126,1,640.0,310.0,33666,1122.2
127,1,638.333,312.667,33667,1122.233333
128,1,636.667,315.333,33668,1122.266667
129,1,635,318,33669,1122.3
130,1,635,318,33670,1122.333333
131,1,635,318,33671,1122.366667
132,1,635.75,311.0,33672,1122.4
133,1,636.5,304.0,33673,1122.433333
134,1,637.25,297.0,33674,1122.466667
135,1,638,290,33675,1122.5
136,1,638.0,286.0,33676,1122.533333
137,1,638.0,282.0,33677,1122.566667
138,1,638,278,33678,1122.6
139,1,635,272,33679,1122.633333
140,1,635,270,33680,1122.666667
141,1,635,270,33681,1122.7
142,1,658,242,33682,1122.733333
143,1,658,242,33683,1122.766667
144,1,655,240,33684,1122.8
145,1,655,238,33685,1122.833333
146,1,655,235,33686,1122.866667
147,1,655,235,33687,1122.9
148,1,652,232,33688,1122.933333
149,1,652,232,33689,1122.966667
150,0,0,0,33690,1123.0
151,0,0,0,33691,1123.033333
152,0,0,0,33692,1123.066667
153,0,0,0,33693,1123.1
154,0,0,0,33694,1123.133333
155,0,0,0,33695,1123.166667
156,1,638,255,33696,1123.2
157,1,632,250,33697,1123.233333
158,1,635,255,33698,1123.266667
159,0,0,0,33699,1123.3
160,0,0,0,33700,1123.333333
161,0,0,0,33701,1123.366667
162,0,0,0,33702,1123.4
163,0,0,0,33703,1123.433333
164,0,0,0,33704,1123.466667
165,0,0,0,33705,1123.5
166,0,0,0,33706,1123.533333
167,0,0,0,33707,1123.566667
168,0,0,0,33708,1123.6
169,0,0,0,33709,1123.633333
170,0,0,0,33710,1123.666667
171,1,600,258,33711,1123.7
172,1,608.333,262.667,33712,1123.733333
173,1,616.667,267.333,33713,1123.766667
174,1,625,272,33714,1123.8
175,1,625,282,33715,1123.833333
176,1,625,282,33716,1123.866667
177,1,620,308,33717,1123.9
178,1,620,318,33718,1123.933333
179,1,620,320,33719,1123.966667
180,1,618,330,33720,1124.0
181,1,618,330,33721,1124.033333
182,1,606.5,240.0,33722,1124.066667
183,1,595,150,33723,1124.1
184,1,590,110,33724,1124.133333
185,1,588,110,33725,1124.166667
186,1,588,108,33726,1124.2
187,1,580,50,33727,1124.233333
188,1,578,25,33728,1124.266667
189,1,575,8,33729,1124.3
190,1,599.25,59.75,33730,1124.333333
191,1,623.5,111.5,33731,1124.366667
192,1,647.75,163.25,33732,1124.4
193,1,672,215,33733,1124.433333
194,1,672,215,33734,1124.466667
195,1,688,225,33735,1124.5
196,1,685,225,33736,1124.533333
197,1,668,272,33737,1124.566667
198,1,658.667,280.667,33738,1124.6
199,1,649.333,289.333,33739,1124.633333
200,1,640,298,33740,1124.666667
201,1,600.667,356.0,33741,1124.7
202,1,561.333,414.0,33742,1124.733333
203,1,522,472,33743,1124.766667
204,1,518,475,33744,1124.8
205,1,515,475,33745,1124.833333
206,1,515,475,33746,1124.866667
207,1,505,472,33747,1124.9
208,1,502,472,33748,1124.933333
209,1,502,472,33749,1124.966667
210,1,505.6,382.0,33750,1125.0
211,1,509.2,292.0,33751,1125.033333
212,1,512.8,202.0,33752,1125.066667
213,1,516.4,112.0,33753,1125.1
214,1,520,22,33754,1125.133333
215,1,518,25,33755,1125.166667
216,1,520,25,33756,1125.2
217,1,515,62,33757,1125.233333
218,1,512,80,33758,1125.266667
219,1,510,102,33759,1125.3
220,1,508,122,33760,1125.333333
221,1,508,122,33761,1125.366667
222,1,505,145,33762,1125.4
223,1,505,168,33763,1125.433333
224,1,502,192,33764,1125.466667
225,1,502,218,33765,1125.5
226,1,500,218,33766,1125.533333
227,1,500,240,33767,1125.566667
228,1,498,265,33768,1125.6
229,1,498,292,33769,1125.633333
230,1,498,315,33770,1125.666667
231,1,495,315,33771,1125.7
232,1,495,360,33772,1125.733333
233,1,495,360,33773,1125.766667
234,1,487.333,284.0,33774,1125.8
235,1,479.667,208.0,33775,1125.833333
236,1,472,132,33776,1125.866667
237,1,462,35,33777,1125.9
238,1,460,5,33778,1125.933333
239,1,460,5,33779,1125.966667
240,1,496.25,78.75,33780,1126.0
241,1,532.5,152.5,33781,1126.033333
242,1,568.75,226.25,33782,1126.066667
243,1,605,300,33783,1126.1
244,1,620.0,303.333,33784,1126.133333
245,1,635.0,306.667,33785,1126.166667
246,1,650,310,33786,1126.2
247,1,609.667,269.667,33787,1126.233333
248,1,569.333,229.333,33788,1126.266667
249,1,529.0,189.0,33789,1126.3
250,1,488.667,148.667,33790,1126.333333
251,1,448.333,108.333,33791,1126.366667
252,1,408,68,33792,1126.4
253,1,405.0,65.0,33793,1126.433333
254,1,402,62,33794,1126.466667
255,0,0,0,33795,1126.5
256,0,0,0,33796,1126.533333
257,0,0,0,33797,1126.566667
258,0,0,0,33798,1126.6
259,0,0,0,33799,1126.633333
260,0,0,0,33800,1126.666667
261,0,0,0,33801,1126.7
262,1,532,205,33802,1126.733333
263,1,532,202,33803,1126.766667
264,1,533.5,197.0,33804,1126.8
265,1,535,192,33805,1126.833333
266,1,530,192,33806,1126.866667
267,1,532,190,33807,1126.9
268,1,530,182,33808,1126.933333
269,1,530,182,33809,1126.966667
270,1,497.5,92.0,33810,1127.0
271,1,465,2,33811,1127.033333
272,1,468,28,33812,1127.066667
273,1,468,42,33813,1127.1
274,1,470,58,33814,1127.133333
275,1,470,55,33815,1127.166667
276,1,470,58,33816,1127.2
277,1,472,85,33817,1127.233333
278,1,472,102,33818,1127.266667
279,1,475,118,33819,1127.3
280,1,475,132,33820,1127.333333
281,1,475,132,33821,1127.366667
282,1,475,155,33822,1127.4
283,1,472,170,33823,1127.433333
284,1,470,182,33824,1127.466667
285,1,470,198,33825,1127.5
286,1,470,198,33826,1127.533333
287,1,470,210,33827,1127.566667
288,1,470,222,33828,1127.6
289,1,468,238,33829,1127.633333
290,1,468,250,33830,1127.666667
291,1,468,250,33831,1127.7
292,1,468,278,33832,1127.733333
293,1,468,278,33833,1127.766667
294,1,468,292,33834,1127.8
295,1,465,308,33835,1127.833333
296,1,465,308,33836,1127.866667
297,1,465,342,33837,1127.9
298,1,465,358,33838,1127.933333
299,1,465,358,33839,1127.966667
300,1,465,375,33840,1128.0
301,1,465,375,33841,1128.033333
302,1,462,410,33842,1128.066667
303,1,462,430,33843,1128.1
304,1,465,440,33844,1128.133333
305,1,465,440,33845,1128.166667
306,1,492.5,412.5,33846,1128.2
307,1,520,385,33847,1128.233333
308,1,538,362,33848,1128.266667
309,1,550.5,351.0,33849,1128.3
310,1,563.0,340.0,33850,1128.333333
311,1,575.5,329.0,33851,1128.366667
312,1,588,318,33852,1128.4
313,1,602,305,33853,1128.433333
314,1,618,295,33854,1128.466667
315,1,630,288,33855,1128.5
316,1,630,288,33856,1128.533333
317,1,642,285,33857,1128.566667
318,1,655,280,33858,1128.6
319,1,668,278,33859,1128.633333
320,1,678,275,33860,1128.666667
321,1,678,275,33861,1128.7
322,1,698,278,33862,1128.733333
323,1,698,278,33863,1128.766667
324,1,708,280,33864,1128.8
325,1,718,282,33865,1128.833333
326,1,718,282,33866,1128.866667
327,1,735,295,33867,1128.9
328,1,742,302,33868,1128.933333
329,1,742,302,33869,1128.966667
330,1,752,310,33870,1129.0
331,1,752,310,33871,1129.033333
332,1,765,330,33872,1129.066667
333,1,775,342,33873,1129.1
334,1,780,352,33874,1129.133333
335,1,780,352,33875,1129.166667
336,1,780,352,33876,1129.2
337,1,795,348,33877,1129.233333
338,1,792,332,33878,1129.266667
339,1,800,325,33879,1129.3
340,1,802,315,33880,1129.333333
341,1,802,315,33881,1129.366667
342,1,805,305,33882,1129.4
343,1,805,298,33883,1129.433333
344,1,808,292,33884,1129.466667
345,1,812,290,33885,1129.5
346,1,812,288,33886,1129.533333
347,1,815,285,33887,1129.566667
348,1,818,282,33888,1129.6
349,1,818,282,33889,1129.633333
350,1,820,285,33890,1129.666667
351,1,820,285,33891,1129.7
352,1,822,292,33892,1129.733333
353,1,822,292,33893,1129.766667
354,1,822,298,33894,1129.8
355,1,825,302,33895,1129.833333
356,1,825,302,33896,1129.866667
357,1,825,310,33897,1129.9
358,1,822,310,33898,1129.933333
359,1,822,310,33899,1129.966667
360,1,828,310,33900,1130.0
361,1,828,310,33901,1130.033333
362,1,828,318,33902,1130.066667
363,1,830,322,33903,1130.1
364,1,832,328,33904,1130.133333
365,1,832,330,33905,1130.166667
366,1,832,328,33906,1130.2
367,1,832,345,33907,1130.233333
368,1,832,355,33908,1130.266667
369,1,835,368,33909,1130.3
370,1,835,378,33910,1130.333333
371,1,835,380,33911,1130.366667
372,1,835,392,33912,1130.4
373,1,838,405,33913,1130.433333
374,1,838,418,33914,1130.466667
375,1,838,432,33915,1130.5
376,1,838,432,33916,1130.533333
377,1,838,428,33917,1130.566667
